상호명,도로명주소,상권업종중분류명,경도,위도,e음카드
막창박사,인천광역시 미추홀구 소성로 91,한식,126.65938641905,37.4450780546364,
백상현돈까스,인천광역시 미추홀구 매소홀로 255,서양식,126.65182380655,37.4456146444303,
다우리식당,인천광역시 미추홀구 인하로67번길 16,한식,126.65630284822,37.4521600743915,
24시바지락손칼국수,인천광역시 부평구 신트리로 42,한식,126.725782861476,37.5055551615233,
고향잔치,인천광역시 부평구 동암광장로14번길 25-13,한식,126.701813099336,37.4725203174183,
푸드몰,인천광역시 서구 북항로32번안길 50,한식,126.647725054209,37.5099162401243,
아라짬뽕,인천광역시 중구 오작로 6-9,중식,126.564620281429,37.4956015953873,
땅스부대찌개,인천광역시 연수구 랜드마크로 110,한식,126.615212079507,37.4142089911264,
옛날장가루,인천광역시 동구 화도진로35번길 7-4,중식,126.633777577363,37.4755366182259,
미락회집,인천광역시 중구 연안부두로33번길 21,한식,126.60495670872,37.4547927211836,
자갈치산꼼장어&소곱창,인천광역시 미추홀구 매소홀로 366,한식,126.662650169733,37.4405192907695,
김해삼백뒷고기,인천광역시 계양구 효서로 352,한식,126.735385502307,37.5277957490808,
복림원,인천광역시 중구 신포로23번길 102,중식,126.620163860508,37.4737456898328,
그래이몽키운남점,인천광역시 중구 운중로14번길 15,서양식,126.536152739304,37.4927181722805,
본죽강화점,인천광역시 강화군 강화읍 강화대로 401,한식,126.486402192126,37.7457684281227,
중앙한우곱창,인천광역시 서구 청마로51번안길 10,한식,126.672502086461,37.591022987195,
진미식당,인천광역시 미추홀구 새천년로10번길 26,한식,126.649928299144,37.4692154605215,
수원호,인천광역시 강화군 길상면 해안동로 96-18,한식,126.531414351582,37.6355421902663,
전원주의할매순대국,인천광역시 부평구 동암남로 5,한식,126.704124756645,37.4711295670991,
만리성,인천광역시 미추홀구 능해길 43-6,중식,126.640233554223,37.4588788218826,
장수국수,인천광역시 연수구 먼우금로252번길 29,한식,126.680945780087,37.4189908275052,
천유향샤브샤브훠궈,인천광역시 부평구 육동로 30-1,한식,126.725394980792,37.4879396338993,
국밥대장,인천광역시 서구 도요지로 207,한식,126.67329565734,37.5571118850429,
510포차,인천광역시 강화군 길상면 온수길36번길 1,한식,126.490669284602,37.6395448495132,인천e음
행운장,인천광역시 연수구 비류대로294번길 32-5,중식,126.665997583654,37.4246709792841,
부추삼겹살,인천광역시 남동구 선수촌공원로23번길 6-9,한식,126.709383014011,37.4414993955685,
봉수육인천구월,인천광역시 남동구 용천로 9,한식,126.714016413122,37.4503135789866,
횡성불백,인천광역시 중구 햇내로안길 18-4,서양식,126.499001076199,37.4952604455736,
냠냠족발앤보쌈,인천광역시 서구 청라라임로106번길 20,한식,126.653968990508,37.5367303852788,
오늘은보름,인천광역시 연수구 아트센터대로 131,일식,126.637131283269,37.399123217164,
우가황소돌곱창,인천광역시 서구 원창로 227,한식,126.674734781624,37.5176251759998,
명태명가,인천광역시 부평구 열우물로 11-1,한식,126.700457135821,37.4695345535575,
우정식당,인천광역시 미추홀구 인하로 274-38,한식,126.678396491714,37.4471585843925,
마라도횟집,인천광역시 동구 화수로47번길 4,한식,126.632609977585,37.4831104408268,
청실홍실,인천광역시 중구 우현로35번길 23-1,한식,126.625039490577,37.4708420052649,
태평양참치,인천광역시 연수구 앵고개로264번길 46,일식,126.670821301549,37.406682228455,
부평고모네곱창,인천광역시 부평구 부평대로71번길 11,한식,126.72145752614,37.4977693848485,
유앤아이,인천광역시 남동구 풀무로 9-2,동남아시아,126.70920709245,37.4694302692389,
청정그린쌈밥,인천광역시 계양구 계산천서로 12,한식,126.719707893462,37.5422746589969,
육심,인천광역시 미추홀구 소성로 251,한식,126.675676154422,37.4385645154293,
본죽석남점,인천광역시 서구 가정로 187,한식,126.671807751833,37.5015161947443,
참나무장작구이젊닭,인천광역시 남동구 남동대로 860,한식,126.709053747936,37.4594106771002,
송도어반,인천광역시 서구 북항로32번안길 36,한식,126.647401761484,37.5089151652587,
청운각,인천광역시 미추홀구 석정로 242-1,중식,126.662390506128,37.4681254649633,
최가네꼬치&냉면,인천광역시 부평구 장제로101번길 25,한식,126.728469098902,37.4945781345139,
경양카츠,인천광역시 연수구 하모니로 158,일식,126.642254785841,37.383298931388,
영성식당,인천광역시 미추홀구 경인로430번길 12,한식,126.687576038825,37.457265507072,
대경식당,인천광역시 옹진군 영흥면 선재로186번길 71-1,한식,126.52519579057,37.2472644345338,
목포산낙지전문,인천광역시 서구 심곡로49번길 4,한식,126.675396251227,37.5424855240295,
아서원,인천광역시 미추홀구 낙섬서로10번길 4-7,중식,126.634070164903,37.4503003195788,
형준네식당,인천광역시 옹진군 백령면 백령로280번길 27,한식,124.716810907241,37.9725011998114,인천e음
뚜껑,인천광역시 서구 청라라임로 65,한식,126.652988570639,37.5334388713093,
그린하우스,인천광역시 서구 자원순환로 12,한식,126.660097972182,37.5773559526945,
명가,인천광역시 서구 청라에메랄드로163번길 14-1,중식,126.655042296839,37.5395266131417,
대성횟집,인천광역시 옹진군 백령면 두무진로 560-6,한식,124.619103238351,37.9749137347321,
영산강민물장어,인천광역시 미추홀구 경원대로 779,한식,126.689484281057,37.4522519131577,
한우집,인천광역시 부평구 충선로203번길 24,한식,126.73489138709,37.5075761806382,
서동청국장,인천광역시 남동구 미래로 21,한식,126.704087563194,37.4518839248647,
삼삼짬뽕,인천광역시 서구 가정로 103,중식,126.671320710487,37.493946418826,
연한우정육점식당,인천광역시 중구 연안부두로33번길 19,한식,126.604483073484,37.4545929153784,
싱싱회예찬,인천광역시 남동구 문화서로4번길 5-3,한식,126.69559108933,37.4457174534784,
더스푼,인천광역시 서구 가좌로 54,한식,126.682334148273,37.4780557946931,
샤브정홈플러스,인천광역시 남동구 경원대로 971,한식,126.689107375208,37.4695863280241,
나들목,인천광역시 동구 화도진로 180-1,한식,126.623451932349,37.4853431272963,
정인곱창,인천광역시 미추홀구 인하로77번길 18-1,한식,126.657513470035,37.4518662558261,
인산식당,인천광역시 강화군 양도면 중앙로787번길 8,한식,126.431574007511,37.6987568947755,
천이재감자탕,인천광역시 남동구 소래역동로 6,한식,126.732923222971,37.4027481964349,
영종쌈밥,인천광역시 중구 영종진광장로 46,한식,126.579083650945,37.4955729237196,
옥이네식당,인천광역시 서구 서달로207번길 10-1,한식,126.678591944574,37.5176447451165,
싱싱회,인천광역시 부평구 원길로 12,한식,126.715232177707,37.5052058371342,
최고쿡푸드,인천광역시 서구 청라라임로138번길 5,한식,126.653841228495,37.5398925067609,
송도콩나물해장국,인천광역시 연수구 청량로113번길 15,한식,126.65412296645,37.4174917924453,
보릿고개,인천광역시 남동구 선수촌공원로 27,한식,126.709767005441,37.4415543998138,
진미순대국,인천광역시 연수구 한나루로189번길 48,한식,126.654056521789,37.4270243226738,
일미산장,인천광역시 강화군 선원면 더리미길 2,한식,126.51266457909,37.7238694400453,
연백집,인천광역시 계양구 갈미길 8,한식,126.723353810764,37.5875401589732,
부담없는회집,인천광역시 남동구 석산로 161,한식,126.710167394856,37.4607919576866,
배터지는생돈까스,인천광역시 남동구 백범로248번길 5,서양식,126.721683932421,37.4611259848767,
신길가든,인천광역시 강화군 불은면 덕진로 242,한식,126.502563405872,37.6534886328272,
와이제이양지,인천광역시 서구 청라커낼로260번길 15,한식,126.646365025016,37.5320767378559,
뽕달네참숯불닭갈비,인천광역시 연수구 용담로85번길 8-7,한식,126.67581503634,37.4168414640655,
사골순대국,인천광역시 계양구 아나지로 173-1,한식,126.711173010134,37.5254865197611,
서울폐백,인천광역시 서구 고래울로38번길 3-11,한식,126.686450657187,37.4858694966801,
월미,인천광역시 중구 홍예문로 21,일식,126.624182914918,37.472587234439,
월미관,인천광역시 중구 월미문화로 23-1,한식,126.598049156982,37.476276432383,
소백양샤브샤브뷔페,인천광역시 부평구 주부토로 30,중식,126.725156361358,37.4975167571308,
해송,인천광역시 중구 공항서로 177,한식,126.430431929959,37.4426827859512,
알짜밥상,인천광역시 부평구 마장로 157,한식,126.704256135587,37.4922945216698,
돌판삼겹살집,인천광역시 서구 심곡로 196,한식,126.68228739,37.5504600554774,
미친쭈꾸미,인천광역시 계양구 계산시장길 11-8,한식,126.724197976982,37.5397714494172,
자금성양꼬치&훠궈,인천광역시 연수구 샘말로 57,중식,126.679657173152,37.4138695765754,
청기와뼈다귀해장국,인천광역시 남동구 석산로 115,한식,126.704596480007,37.4604177596752,
금화왕돈까스,인천광역시 서구 봉수대로 1274,서양식,126.658717710889,37.5895693842354,
마포순대국,인천광역시 강화군 삼산면 삼산남로 833,한식,126.316809138285,37.6855703955118,인천e음
탕수반점,인천광역시 계양구 계양문화로 119,중식,126.738742107366,37.5417416668535,
하나참치,인천광역시 서구 가정로 390,일식,126.673345831471,37.5196756216097,
꽁블,인천광역시 연수구 해돋이로 107,일식,126.647676553015,37.392541640222,
고려산농원,인천광역시 강화군 하점면 고려산로61번길 21,한식,126.438427114715,37.7657670683007,
진천토종순대,인천광역시 계양구 아나지로299번길 24,한식,126.725362290129,37.5277368261188,
통큰밥상,인천광역시 계양구 임학동로 41,한식,126.736488294732,37.5455478761477,
호남수산,인천광역시 서구 가정로 382,한식,126.673360442333,37.5189188225587,
남대감쌈밥,인천광역시 부평구 마장로 243,한식,126.702383242038,37.499786167902,
장족발,인천광역시 강화군 강화읍 대월로 17,한식,126.493027735833,37.7441934041924,
집밥이여사,인천광역시 서구 청라루비로42번길 6-15,한식,126.641856263912,37.5285762924545,
신포닭발,인천광역시 중구 우현로39번길 23,한식,126.625377316332,37.4711043683844,
토속고을,인천광역시 서구 대평로 11,한식,126.675964675139,37.5471001823074,
국수집,인천광역시 서구 원당대로265번길 2,한식,126.631582876965,37.5885417709112,
신기숯불갈매기,인천광역시 미추홀구 인하로 232,한식,126.673803585589,37.4482452300031,
육봉달,인천광역시 남동구 구월남로 151,한식,126.70628555519,37.4533760747151,
냉삼집수,인천광역시 미추홀구 인하로235번길 4,한식,126.674480082998,37.4486074992549,
용화반점,인천광역시 중구 참외전로174번길 7,중식,126.63540009468,37.4720006849428,
국시세상,인천광역시 서구 봉수대로 188,한식,126.661478441268,37.4923959308857,
곱창남,인천광역시 서구 중봉대로586번길 9-11,한식,126.651181929496,37.5326677016209,
길손농원,인천광역시 계양구 목상길 61,한식,126.707666159523,37.5689239119063,
춘희네족발,인천광역시 남동구 백범로 310,한식,126.715967311253,37.4633919359622,
성구미,인천광역시 연수구 인권로 1,한식,126.650798037032,37.4183019410545,
부산밀면&바른대게,인천광역시 남동구 구월로 321,한식,126.726552954295,37.4556321819272,
황해식당,인천광역시 미추홀구 독배로 430,한식,126.649664421487,37.4579340674547,
신기복짬뽕,인천광역시 미추홀구 신기길15번길 16,중식,126.677536584929,37.447399514201,
대청마루,인천광역시 강화군 선원면 시리미로42번길 62-20,한식,126.474911581598,37.7276715632129,
공존,인천광역시 남동구 구월로 320,서양식,126.72605707286,37.4552435991132,
정가네,인천광역시 남동구 논현로26번길 34,한식,126.708619866888,37.40224029355,
대중적한우,인천광역시 미추홀구 매소홀로 79-19,한식,126.634740486912,37.4495725758904,
금강호,인천광역시 강화군 길상면 해안남로65번길 35-33,한식,126.539152698634,37.6244726121278,
짬뽕지존,인천광역시 연수구 하모니로 124,중식,126.645168123955,37.3856593686792,
부흥식당,인천광역시 부평구 부흥로294번길 4,한식,126.724282993215,37.4982265149266,
돼지방탄고기,인천광역시 연수구 함박뫼로4번길 26,한식,126.672502642011,37.4174270044116,
그린셀프식당,인천광역시 남동구 만월북로44번길 8-6,한식,126.718675736959,37.4705974712458,
운하돈가스,인천광역시 남동구 경인로599번길 29,서양식,126.704211718852,37.4662733529968,
빨간포차,인천광역시 서구 청마로51번안길 10,한식,126.672502086461,37.591022987195,
리즈테이블,인천광역시 중구 하늘별빛로65번길 13,서양식,126.563214994189,37.4883613739271,
박대박참치,인천광역시 남동구 장승남로47번길 32-13,일식,126.738230943861,37.4451077840002,
중화식당1980,인천광역시 계양구 주부토로472번길 11,중식,126.729381361747,37.5363236105847,
장터삼겹살,인천광역시 연수구 청명로17번길 4,한식,126.675123239858,37.4174702755035,
휴머니스트,인천광역시 연수구 센트럴로 160,한식,126.64314506726,37.3931948050955,
교동시골밥상,인천광역시 강화군 교동면 대룡안길29번길 8-2,한식,126.281839403209,37.7825843895297,
고기회관,인천광역시 미추홀구 독배로317번길 21,한식,126.647789699046,37.4479723473083,
쉼터,인천광역시 중구 서해대로458번길 14,한식,126.635743509177,37.4664605568761,
왕대박감자탕,인천광역시 부평구 체육관로 14,한식,126.733090212694,37.5083830265918,
진해식당,인천광역시 강화군 강화읍 해안동로1366번길 9,한식,126.515619384764,37.7351887010959,
짬뽕매니아,인천광역시 계양구 계산천동로19번길 8-4,중식,126.725254124622,37.53871974439,
강화녹두삼계탕,인천광역시 강화군 강화읍 신문길 64-1,한식,126.480829646804,37.7459962827937,
송도동산호,인천광역시 연수구 컨벤시아대로 81,한식,126.650161118245,37.3949367143291,
칭칭차이나,인천광역시 연수구 해돋이로 107,중식,126.647506039243,37.3903696782086,
명태마을,인천광역시 미추홀구 매소홀로 388,한식,126.665094221421,37.4397874119686,
따띠삼겹,인천광역시 남동구 앵고개로847번길 64,한식,126.724986658302,37.3987475010557,
월미구월,인천광역시 남동구 성말로 9,일식,126.701693143886,37.4458050930825,
미소생삼겹살,인천광역시 부평구 마장로 405,한식,126.703818481475,37.5143499657669,
만성아구탕,인천광역시 옹진군 영흥면 영흥남로 299,한식,126.451973804258,37.2433981161901,
청춘닭발계양점,인천광역시 계양구 하느재로5번길 5,한식,126.724307212715,37.5439072807887,
끝판왕무한리필,인천광역시 남동구 호구포로 903,일식,126.720207361787,37.4630506576091,
회마트,인천광역시 중구 개항로96번길 27,한식,126.634002596619,37.471122389081,
케이알에프앤비,인천광역시 연수구 아트센터대로 131,한식,126.636892857869,37.3993837800812,
짜장마루,인천광역시 남동구 논고개로 81,중식,126.725901669622,37.398686554352,
천지담,인천광역시 서구 푸른로7번길 12,한식,126.63105798921,37.5250922334388,
맑은바다해물칼국수,인천광역시 미추홀구 매소홀로535번길 18,한식,126.680915503648,37.4394347366418,
미식동원,인천광역시 중구 동화마을길 7,한식,126.619302400919,37.4786533922348,
덜렁이홍어찜,인천광역시 계양구 계양대로 168-1,한식,126.722922668071,37.5388854865578,
소담촌주안역점,인천광역시 미추홀구 주안로 116,동남아시아,126.682520171425,37.4634780019893,
원할머니보쌈족발인천삼산,인천광역시 부평구 충선로311번길 3-6,한식,126.734938505073,37.516640364054,
송도명품삼계탕,인천광역시 연수구 송도미래로 9,한식,126.64631284151,37.3703274338861,
아라짬뽕,인천광역시 서구 정서진5로 29,중식,126.617803469471,37.5619998586359,
금란교동짬뽕,인천광역시 부평구 경인로 922,중식,126.722356995991,37.4869594479435,
대왕알찜&아구찜,인천광역시 미추홀구 한나루로586번길 74,한식,126.676011094854,37.4578470533772,
횡성소머리곰탕,인천광역시 중구 차이나타운로44번길 27,한식,126.617871217463,37.4755222870656,
곱도리식당,인천광역시 부평구 시장로29번길 7,한식,126.725170327995,37.493705542344,
얼음소금회상차린,인천광역시 부평구 대정로 66,일식,126.726674801852,37.4935648719594,
오서방네왕돈까스,인천광역시 연수구 샘말로 105-5,서양식,126.680994536257,37.4154860103978,
다복칼국수,인천광역시 남동구 찬우물로33번길 6,한식,126.721309334911,37.4371852373125,
신포동진순대국,인천광역시 남동구 하촌로 67,한식,126.733476266792,37.4538459773933,
차이나,인천광역시 동구 방축로83번길 23,중식,126.654796465778,37.4848261851048,
죽이야기청라타워돔점,인천광역시 서구 중봉대로612번길 10-17,한식,126.652036034644,37.5339045867843,
도가니소머리국밥,인천광역시 남동구 하촌서로 13,한식,126.729444439234,37.4498813784935,
명태어장,인천광역시 미추홀구 석정로 272,한식,126.665600832072,37.4681345934825,
청천통돼지김치찌개,인천광역시 부평구 안남로417번길 3,한식,126.709971960344,37.5201316386567,
김혜진삼계탕,인천광역시 남동구 수골로 15,한식,126.714651251002,37.4111029941979,
불로오리,인천광역시 서구 검단로777번길 4-10,한식,126.686518709481,37.6155138289278,
거북이,인천광역시 서구 도요지로 52,한식,126.656018569876,37.5585314330467,
오돈,인천광역시 연수구 함박로92번길 10,한식,126.685554516484,37.424472333794,
평창칡냉면,인천광역시 남동구 하촌로 28-6,한식,126.732211713196,37.4503201663513,
숯불화로구이,인천광역시 연수구 청학로11번길 21,한식,126.662141235314,37.428047830463,
춘천원조닭갈비,인천광역시 남동구 논현남로10번길 6,한식,126.721608167662,37.4022535672203,
옛정,인천광역시 남동구 예술로268번길 51,한식,126.705362078359,37.4583022993328,
이에스,인천광역시 미추홀구 미추홀대로535번길 36,한식,126.678206152907,37.446743601484,
마포주먹고기,인천광역시 부평구 열우물로25번길 13,한식,126.700282320403,37.4708495811522,
석이초밥,인천광역시 남동구 남동대로774번길 46,일식,126.710657036316,37.4510532411547,
뽀까뽀까쭈꾸미,인천광역시 부평구 원적로471번길 5,한식,126.718924954191,37.5036559471019,
마왕족발,인천광역시 계양구 안남로 548,한식,126.711069009082,37.5319193964664,
서문족발,인천광역시 강화군 강화읍 강화대로 442,한식,126.482699884349,37.747896519845,인천e음
부원집,인천광역시 연수구 샘말로8번길 7-10,한식,126.678524227439,37.4120104090385,
황선장내,인천광역시 남동구 논현남로 29,한식,126.723376145014,37.4036723152009,
봉이네칼국수,인천광역시 남동구 남동대로747번길 17,한식,126.706359040977,37.4490333868496,
안골막창구이,인천광역시 연수구 먼우금로252번길 13,한식,126.680132616994,37.4189435793995,
본가면장,인천광역시 미추홀구 소성로 179,한식,126.668159743659,37.4416070907267,
서해촌,인천광역시 강화군 화도면 해안남로 1488-1,한식,126.457693324013,37.5935561230649,
두찜,인천광역시 연수구 해돋이로 107,한식,126.647992197684,37.3926597126052,
팔미도해물찜,인천광역시 중구 영종대로196번길 26,한식,126.498468520599,37.4903477457082,
어다리,인천광역시 부평구 대정로 66,한식,126.726674801852,37.4935648719594,
중화홀릭,인천광역시 서구 원당대로 1045,중식,126.716739857424,37.5939935762528,
등촌샤브칼국수,인천광역시 남동구 인하로489번길 10,한식,126.701293413096,37.4440200810931,
맛을담다,인천광역시 강화군 화도면 해안남로 1164,한식,126.455917706264,37.6119279417585,
천미장어구이,인천광역시 강화군 길상면 해안남로 45,한식,126.532940203264,37.62344809767,
통큰밴댕이,인천광역시 중구 연안부두로 16,한식,126.60359106727,37.4565721426612,
스시예찬,인천광역시 강화군 삼산면 삼산남로 388,일식,126.357099458268,37.6672911137415,
예은이네들깨칼국수,인천광역시 서구 탁옥로73번길 37,한식,126.677707245187,37.5471229713047,
본죽&비빔밥인천선학점,인천광역시 연수구 학나래로6번길 25,한식,126.697496988459,37.4242331926955,
회사랑,인천광역시 남동구 소래역로 117,한식,126.729083133681,37.4058930234144,
생명나무,인천광역시 남동구 인주대로820번길 114,한식,126.731635078208,37.4440658379172,
대가솥뚜껑삼겹살,인천광역시 미추홀구 주안로104번길 45,한식,126.681283311745,37.4619429586886,
행복식당,인천광역시 서구 심곡로 75,한식,126.67803381557,37.5422314561274,
큰손찌개마을,인천광역시 남동구 용천로168번길 4,한식,126.714482398246,37.4644875881763,
참숯우래정,인천광역시 서구 서달로163번길 15,한식,126.677027990128,37.5130814187094,
가현산장수촌,인천광역시 서구 가현산로23번길 11,한식,126.657519606688,37.6162891654771,
착한족발,인천광역시 연수구 먼우금로 19,한식,126.667425281564,37.40072601368,
국수호랭이,인천광역시 남동구 청능대로289번길 59,한식,126.694295346994,37.4058712663613,
신화푸드,인천광역시 연수구 능허대로 16,일식,126.636125810732,37.4295473840533,
송바돔,인천광역시 연수구 첨단대로 80,한식,126.65355213678,37.3672673661826,
삼부자순대,인천광역시 서구 건지로249번길 17,한식,126.669832207196,37.5007087978815,
계양동태탕,인천광역시 부평구 충선로311번길 25-8,한식,126.733637795828,37.5166104079139,
롤링파스타부평,인천광역시 부평구 부평대로12번길 5,서양식,126.723658889418,37.4926658614823,
가정식백반,인천광역시 강화군 강화읍 중앙로 43,한식,126.490403078453,37.7397763911443,
왕주먹,인천광역시 계양구 임학동로 47,한식,126.737119950145,37.5461259219112,
충무식당,인천광역시 중구 연안부두로 16,한식,126.60359106727,37.4565721426612,
장안벤뎅이,인천광역시 중구 연안부두로 16,한식,126.60359106727,37.4565721426612,
논두렁밭두렁,인천광역시 강화군 삼산면 삼산남로828번길 13,한식,126.31843282253,37.6865348099187,
강화어부네꽃게탕,인천광역시 강화군 내가면 해안서로 920,한식,126.376907624184,37.7016340624707,
본죽,인천광역시 서구 원적로 77,한식,126.680774550013,37.493864222256,
세광양대창인천,인천광역시 서구 중봉대로586번길 19,한식,126.652044364623,37.5321116277918,
윤식당,인천광역시 남동구 남촌동로35번길 14,한식,126.714698017363,37.4315291216932,
대복,인천광역시 남동구 장도로 79-1,한식,126.738166612368,37.3986873188794,
1인식당,인천광역시 계양구 계산로 75-1,한식,126.72060702097,37.5378438834834,
아빠는요리사,인천광역시 남동구 예술로192번길 35,일식,126.703445508369,37.4513417093233,
풀잎채사월에보리밥&쭈꾸미,인천광역시 연수구 송도국제대로 123,한식,126.657923463828,37.3816333547115,
유진들깨칼국수,인천광역시 서구 석남로109번길 15-1,한식,126.673681792312,37.5022692180735,
밥향기한식,인천광역시 남동구 논현고잔로54번길 8,한식,126.711962520249,37.3875979120275,
광어2마리스,인천광역시 부평구 부평문화로 164,한식,126.734510867196,37.4936638319409,
깽이네돈까스,인천광역시 부평구 부평대로104번길 7,서양식,126.722565766714,37.5008263944766,
서해수산,인천광역시 중구 영종순환로339번길 77,한식,126.542976331268,37.5123054387135,
여수멸치국수,인천광역시 서구 염곡로 472,한식,126.66973974771,37.5268285327169,
풍천순대,인천광역시 미추홀구 인하로266번길 36,한식,126.677710194854,37.4464449166288,
용화루,인천광역시 서구 승학로 497,중식,126.674979113602,37.5655858652801,
서해꽃게,인천광역시 강화군 내가면 중앙로 1238,한식,126.386567850755,37.70449571648,
낙곱새부대장부대찌개송도8공구점,인천광역시 중구 두미포로 112,한식,126.568400977194,37.4929845474874,
원적산주막보리밥,인천광역시 부평구 세월천로 139-3,한식,126.69412670956,37.5139017952916,
만미갈비,인천광역시 동구 제물량로 356,한식,126.621922146115,37.4815269969079,
김선하의닭갈비,인천광역시 남동구 서창남순환로216번길 35,한식,126.749842797219,37.4229139273218,
항아리갈비,인천광역시 부평구 부평대로17번길 17,한식,126.721848851801,37.4928778548244,
전주보쌈,인천광역시 남동구 문화로89번길 47,한식,126.696478051415,37.4471523420444,
연화칼국수,인천광역시 서구 서곶로369번길 19,한식,126.6747510189,37.5503584471042,
탕,인천광역시 계양구 계산로111번길 5-1,한식,126.724340654149,37.5378977078157,
진미식당,인천광역시 계양구 안남로 490,한식,126.711077956818,37.5266665961573,
꽃소,인천광역시 중구 하늘달빛로 84,한식,126.558147601327,37.4867477588945,
장궁,인천광역시 중구 모랫말로 6-9,중식,126.495456138793,37.4893528306806,
돼통령,인천광역시 남동구 석산로 247,한식,126.719627868401,37.4608328017312,
샘터골식당,인천광역시 남동구 만수로27번길 4-10,한식,126.732087751267,37.4597264341033,
수원집갈비탕,인천광역시 서구 서곶로 278,한식,126.677026805373,37.5422196962114,
연수왕냉면,인천광역시 연수구 용담로149번길 45,한식,126.682116426421,37.4146420777606,
황실포차,인천광역시 서구 건지로249번길 21,한식,126.669841294459,37.5012133844375,
계양곱창,인천광역시 계양구 계산새로87번길 5,한식,126.737576542503,37.538540541147,
순이네집,인천광역시 부평구 평천로 108,한식,126.704143511358,37.5208379825181,
사계절,인천광역시 미추홀구 인하로262번길 16,한식,126.677186258273,37.4473985578623,
가장맛있는족발강화길상점,인천광역시 강화군 길상면 길상로 335,한식,126.491985894701,37.6408659504947,
빤닭빤닭앨리웨이,인천광역시 미추홀구 숙골로88번길 12,한식,126.665018339323,37.4694754438591,
여우야,인천광역시 중구 도원서길 2,한식,126.635576403117,37.4659554780047,
양반집,인천광역시 미추홀구 경인로7번길 6-13,한식,126.644564564577,37.4632167636166,
장터집,인천광역시 미추홀구 경원대로852번길 16,한식,126.69053139035,37.4586968774412,
행복서포리아,인천광역시 옹진군 덕적면 덕적남로624번길 47-5,한식,126.118077682269,37.2243257883914,
초원농원,인천광역시 남동구 비류대로 805-1,한식,126.724461376346,37.4219114271847,
호로록신짬뽕,인천광역시 부평구 경원대로1262번길 9,중식,126.710487620872,37.4891294107869,
전라도맛내고향,인천광역시 계양구 경명대로 1095,한식,126.728755103584,37.5436653024719,
이모네,인천광역시 중구 우현로35번길 24-1,한식,126.625231124308,37.4709507338728,
행복한참숯바베큐,인천광역시 강화군 삼산면 삼산북로 379-15,한식,126.330409065864,37.7011809648475,인천e음
놀부부대찌개철판구이,인천광역시 남동구 구월로 297,한식,126.723805538485,37.4558960960377,
해천,인천광역시 남동구 문화서로4번길 6,중식,126.695410936782,37.4455548073516,
서가네메밀촌,인천광역시 부평구 후정동로25번길 27,한식,126.736487654005,37.5200045634953,
부영선지국,인천광역시 미추홀구 장천로14번길 20,한식,126.647310515768,37.4585667815782,
호세야오리바베큐,인천광역시 미추홀구 구월로19번길 35,한식,126.693638973994,37.4588581459179,
구천동추어탕,인천광역시 부평구 일신로8번길 21,한식,126.744470472021,37.4845045484687,
주전,인천광역시 부평구 배곶로69번길 2,한식,126.69570167769,37.474207639884,
고향에맛칼국수,인천광역시 미추홀구 석정로279번길 11,한식,126.666558347745,37.4688851350344,
목포식당,인천광역시 미추홀구 제일로 45,한식,126.675463789073,37.4589537923326,
덕적식당,인천광역시 옹진군 덕적면 덕적북로 493,한식,126.11683009335,37.2491755611642,인천e음
매콩쭈꾸미,인천광역시 중구 운중로 206,한식,126.554276192786,37.4989147378952,
등꽃,인천광역시 남동구 서창남로 51,일식,126.749828172577,37.42391402365,
스시정,인천광역시 부평구 경인로1083번길 32,일식,126.741327384999,37.4877413299067,
왕가네식당,인천광역시 남동구 동암남로34번길 28,한식,126.707082463887,37.4692808604026,
학운정,인천광역시 미추홀구 소성로 193-22,한식,126.670093582924,37.4412611099193,
충남서산집꽃게탕,인천광역시 연수구 대암로22번길 11,한식,126.652563197942,37.4176764318196,
153달집전통순두부,인천광역시 중구 운중로 116-17,한식,126.546526872363,37.4937765785973,
충칭마라탕마라샹궈,인천광역시 서구 청라라임로 85,중식,126.652620845488,37.5346631455955,
엠와이케이,인천광역시 연수구 하모니로 158,동남아시아,126.642254785841,37.383298931388,
원조명태본가,인천광역시 연수구 앵고개로254번길 19-6,한식,126.671282535521,37.4071069894124,
어량촌,인천광역시 부평구 주부토로75번길 47,한식,126.722776706089,37.5018900734158,
한방선자네왕족발,인천광역시 미추홀구 경인로 25,한식,126.645828483308,37.463653041915,
원조기계우동,인천광역시 남동구 담방로 57,일식,126.73853718818,37.4447840975202,
신화로가,인천광역시 부평구 안남로 72,한식,126.712124741539,37.4897641145594,
돈오메감자탕&순대국,인천광역시 부평구 장제로 214,한식,126.731475209499,37.5045681255074,
분오리양식장,인천광역시 강화군 화도면 해안남로 1399,한식,126.463084695445,37.5933284969961,
한솥도시락청라,인천광역시 서구 청라루비로 93,한식,126.640102119844,37.5334093124967,
한솥계양,인천광역시 계양구 계산새로 89,한식,126.738064365135,37.5381722150925,
시골밴댕이회무침구이,인천광역시 남동구 문화서로4번길 61-11,한식,126.698283497292,37.4450125584415,
머내식당,인천광역시 계양구 주부토로 563,한식,126.728355794483,37.5445653813131,
삼산동족장,인천광역시 부평구 길주로647번길 17,한식,126.734256718512,37.5079441655142,
카페노체,인천광역시 강화군 길상면 동검길63번길 70,서양식,126.519307321017,37.5909219725089,
북해도참치,인천광역시 계양구 오조산로45번길 11,일식,126.737182116397,37.5348635919537,
